"review_id","user_id","business_id","stars","useful","funny","cool","text","date","user_name","user_review_count","user_yelping_since","user_average_stars","user_male","word_count","male"
"4Hk4u1dgUP9hIe26Kzt6AA","UaHwjrPIchcHqUIBSeAQjQ","c577WXP83PAcIyDiaCtrDQ",4,1,0,1,"Many VEGAN OPTIONS: I found the customizable dishes to be terrific.  Fresh, clean, many options.  Being vegan, i headed for the make your own salad counter.  Very similar to Pluto's in San Francisco!  I got some leaves, and proceeded to have half a dozen toppings added in, maybe 8.  Ended up with too much to eat, but still only $6.75.  A vegan bargan with a couple of rolls and some water, under $10 in Kendall Square.  I intend to go back and check out the pasta and tofu creations.","2008-02-27 13:24:43","John",6,"2006-07-12 13:32:27",3.67,0.9961,87,1
"43N3H5Z2VvEoigNafzWJag","ZCnGpow8D0aRncIwjkLnZw","c577WXP83PAcIyDiaCtrDQ",3,0,0,0,"The food is fresh, there is a lot of choices and it all tastes good. But it sure is expensive! And sometimes the lines can be pretty long.

Still, for a create your own sandwich, salad, or pasta - it's a nice lunch place t stop by.

The staff can vary in friendliness and helpfulness though.","2012-07-30 16:46:59","Tanya",283,"2010-12-16 14:59:13",4.07,0.0033,56,0
"3KOSDQj-w99_3siBLCApeQ","7PFI-mwq51aIL98H06uuUA","AmO80QLpmNLGhyv1RLw64A",1,8,0,0,"SERIOUSLY?!  The young man working the latter half of the sub assembly DOES NOT change his gloves between handling money and your sub.  Disgusting.  I wouldn't have made such a fuss about it if it was only his1st time offense but I've seen this consistently from week to week!","2012-01-17 20:22:19","Michael",221,"2009-06-03 04:07:30",3.52,0.9947,52,1
"gBLRnDdxQrRNmGlQXhe2_A","WIDTZdv09FSDT_mQI50FXg","ECbqZjGkhPpW258lImXZ3A",3,0,0,1,"I was meeting a few friends for dinner and one of them made a strong push for Trata... OK, I thought - I've never tried it, looks nice from the outside, and I have almost walked in many times, thinking it was Daedalus (next door, but the door is very similar!) so why not? 

As is my usual MO, I immediately googled the restaurant to check out the menu... It was really hard to find the restaurant online (although there is a nice-looking Trata in NY) but eventually I did, and suddenly I got a whole lot less excited about dinner.  First item on the menu is Buffalo chicken tenders.  Now, I like chicken tenders as much as the next person, but at an Italian... really?  Doesn't necessarily speak volumes to the authenticity of the place.

Now, I'll just preface this by saying that it isn't that authentic... the pizza base is thick and the chicken tenders are just one example of some random non-Italian items on the menu.  BUT the food was *substantially* better than I expected.  

I ordered the risotto with duck (one of the specials) and it was excellent.  The rice was perfectly al dente and the meal was really flavourful.  I tried someone else's pizza and that was just so-so (although they were very generous with the toppings which is good).  I also tried the scallops, which were again generously portioned if not out of this world.  The Brie in puff pastry appetizer was a little light on Brie, but the prosciutto appetizer was very generous and really nice.

So all in all, there were highs and lows but I was impressed.  Trata's food had definitely far outshone my admittedly low expectations!  It's also a very nice cosy atmosphere and the prices are very reasonable.  What's not to like?

Note: make sure you bring your ID here if you are planning to drink... they are REALLY strict on checking ID considering it's a restaurant (and I am 27, I'm no young whippersnapper!)- not sure why this is, but I wonder if there's been an incident in the past??","2010-04-09 02:50:31","Claire",85,"2010-03-09 20:51:12",4.09,0.0061,364,0
"Lmq4ETZz5fkY5XbjkgrU9g","YWjVtjtmYa8rAT5upTJHHw","OgQgLT3TZ5zv27U9w2zQbg",4,3,0,1,"I've been here two times.  Both times, the fish was cooked properly,  and tasted fresh.  It's nothing fancy but I believe that is what makes a fish taste like a fish-simplicity.
If you are looking for something like chain seafood restaurants- over-priced, over-seasoned fish, mediocre quality, too many choices, and fancy salads, don't go here.
If you like fresh fish, GO HERE!
Plus, the service was appropriately pleasant, timely, and responsive.","2008-07-05 00:24:58","Mark",13,"2008-06-11 15:57:57",2.81,0.9967,77,1
"zdnQZRoL_gIqz0sRL0jz1g","wPDYm9wlEJsqSHpev3RTbw","kUrvoceeRb9q4WmunB_1SA",5,0,0,0,"Incredible food! It may not look like much but the quality and flavor of ingredients is fantastic. I love coming here for the pizza and especially anything with roasted vegetables.","2017-02-05 17:59:44","Julia",4,"2013-01-07 16:26:54",5,0.0036,30,0
"B8TkLB4_XqFJQVAoNRBTug","mvX63IVg5ayId18MNg1kFQ","_FqtaQ9ztZT2Gms4zV335w",4,5,1,2,"Marco's doesn't look like much, but it's a longstanding local business in a residential area (it outlasted Marino's Restaurant, which used to be next door). That should tell you something; either it's a front for the mafia, or it's pretty good.

Marco's is a pretty decent pizza joint, but I think their other offerings have gotten short shrift here on Yelp. Their fried chicken wings are crunchy on the outside, tender and juicy inside. I think they're on par with Olympic Pizza's wings; so good! Also, be sure to try their many subs. Their homemade chicken parm is excellent, as is the egg bomb and most of the other steak bomb variants. They also boast one of the best BLTs I've had in some time, if you're in the mood for something lighter.

As mentioned here, don't go expecting good service. You speak up when you need something, and don't expect extra politeness. Call ahead, the food takes a while to prepare (10-15 mins). There's not much seating to speak of, it's really more of a take-out place.

Marco's is closed on Sundays, which has caused me much consternation in the past. Still, well worth the money.","2008-07-08 06:31:15","Chu",117,"2008-03-08 15:22:40",3.81,1,213,1
"kWpw59HEqukfB_ZtxPLnAQ","jrnEHJqgD9hUa5h_ZRxJcQ","AmO80QLpmNLGhyv1RLw64A",1,4,0,0,"This subway has the worst service that I have ever experienced from any fast food restaurant. The staff offer absolutely horrendous service and blame the customers for their own mistakes, at this subway the customer is apparently never right.

I went in to the Subway to grab a bite to eat during an Indie Game Convention. Just when I had gotten in line I witnessed a shouting match between the store manager and a customer, I got there too late to see what started it but the customer was pissed, and the subway manager threatened to call security. I put this in the back of my mind thinking it was just some argument, and that as a calm guy my service would go uninterrupted, I was completely wrong.

After my sandwich was created it was put next to the register where it sat for owe 3 minutes before someone came to ring my order up, I got chips and a large coke, paid and when the cashier wrung me up I grabbed a large cup because she immediately left the cash register without giving me my cup. I went to fill up with coke when I only found carbonated clear water coming out. I wait for the person ordering to finish before talking to the cashier.

I said something was wrong with the soda machine. She glared at me and said in a rude manner that the only sodas available were Coke Zero and Sprite (she said this as if it were something I should have known even though I was not told and there were no signs). I then ask if I could pay the difference for a bottle of coke. She said snidely that it costs extra (of which I had already made clear I would PAY the difference so her remark was uncalled for). This is when it gets out of hand.

I say I want to upgrade from a large soda to a bottle and then she takes one look at the cup and said that I had ordered a small soda, and accused me of stealing by taking the large cup (i definitely asked for a large and also wow $.20 is worth that kind of accusation!). She then further said that she had charged me for a small soda and that I MUST pay the difference from that cost, which was $.50. I paid and then told her that she should really fix her soda machine (in an angry tone but not mean) she got really pissed at that, and I heard her complain about me to the next customer as I was leaving.

Overall this was the worst fast food experience I have ever had and judging by the other comments here people have had the same thing happen, if it were up to me this employee would be fired in a heartbeat, the service was so bad. Also I did the math later and based on how much I paid (I paid cash so I couldn't prove I got a large) I counted the change and I had paid for a large, so the entire thing was completely unwarranted. But I am never going to this place again and the food wasn't good anyways. This restaurant turned me off Subway for a long time, and I really don't recommend going there at all.

Tl;dr: Got accused of stealing $0.20 worth of soda (a large I had actually paid for) from a soda machine that didn't even work.","2013-09-15 04:43:09","Aleric",18,"2013-09-15 04:11:30",4.06,1,586,1
"TNKNzz-A83dA317SFQ8hbg","_NTm9Xv0gDfafBQxR3uUyQ","UGs6J02mK_DTxDPfrJoviw",3,2,1,0,"Ah how this place has changed. Once upon a time, hackey sacking, cigarette smoking, book reading and low key, Harvard Square is a tourist haven. Although many good restaurants have come to the area, the cool, sweet spots have mostly been forced out.

The garage houses a few remnants.","2014-02-16 18:48:04","Simon",879,"2010-10-24 14:08:33",3.85,0.9966,49,1
"W8lQ35cyg82TyQWDOqISgg","Z8Q6AZm63tM3eLz8vmdk9w","84-VYasaVm6zCDw3T_LfDg",2,2,1,0,"Meh, I really wanted to like you, Spice Thai... However, each of our dishes tasted a bit off. What we ordered: 1) drunken noodle with beef, 2) green curry with duck, 3) chicken pad thai.

1) drunken noodle with beef-- this was probably the best dish out of the three. Noodle was good, seasoning was okay, wish it had more flavor

2) green curry with duck -- I wanted more spice to it (kind of eh and bland) and more veggies with the curry 

3) chicken pad thai -- I was most disappointed with this dish.. it was missing vegetables! The dish was just noodles and chicken.. not a colorful dish at all, missing color (ie. veggies!) and way too sweet for my tasting.. I thought it was just me, but my friends thought it was way too sweet as well. 

Anyway, although the food wasn't the best... I have to give kudos to the restaurant for cooperating and collaborating with us. My friend and I had bought cupcake from Sweet for our other friend's bday. So, we gave the cupcakes to them ahead of time and they were able to bring it out by dimming the lights at the restaurant and lit candles on our cupcakes. Thank you, Spice Thai for making his bday special!","2011-12-20 20:49:41","Cassy",530,"2009-05-15 16:13:08",3.83,0,210,0
"wweNQqlaYwcxETl5OGcrhw","ZHLaOi5S0pZO3xmNTv1Llg","-pu1QGWFljkTl7orQxvXWQ",5,0,0,0,"Great place - when I worked nearby, I had my breakfast there every day. Now I work close to Lechmere, but I still stop by time to time to enjoy perfect fresh cheese omelette....","2014-09-18 01:40:06","Michael",1,"2014-09-18 01:28:54",5,0.9947,33,1
"Nx2SVijfTRtoXkkFRXfsSQ","QTEhx5o2viQW2CPkiLs5TA","Y6YtAXCglKWQB9ghwmzWkw",3,2,0,1,"I'll start with what I love:  The pastries.  Those chocolate chip cookies give my girlfriend's recipe a run for its money (hi sweetie!).  Every single baked item I've tried has been so good that I didn't want to finish eating it, because it was too terrible to think about never tasting it again.

The iced tea with apricot is absolutely wonderful.

The lunch items are also pretty good.  The first time I came in, my flatbread was way too greasy, and they've improved a lot.  The sampler plate of dips and salads was quite yummy, but didn't come with enough bread for 3 people to share.  Hm.

Here's what I don't like:  The space simply is not set up well.  It's still impossible to read the menu.  It's still tough to figure out what's what when you're ordering.  And the tables are so low that I thought I was going to strain my back while eating.  When I tried to take my flatbread to go one day, said greasiness almost got all over my car seat.  Being eco-friendly is great - but handing me a bag that prevents my lunch from melding with the upholstery is also nice.

If you're going to serve ""gourmet"" food, either make it easy to take home or make it easy to sit and enjoy in a leisurely way.  Sofra straddles the fence between take-out gourmet  and sit-down gourmet, and I really wish they'd just pick one and really nail it.","2008-10-12 22:12:00","Anna",186,"2008-03-18 22:42:51",3.71,0.0029,261,0
"z-6p4pqFzqZbVSRCqwETQg","5d_NMis9_k6mnp_b1QseSg","qeALWPPjIHGaXIJYi5t7uA",5,1,0,0,"Best pizza I've had in Boston (lived here for 2 years).  The pizza has an amazingly delicious, seasoned crust and the sauce is killer.  I've never had a bad experience getting pizza from here.

You might want to order to-go, it's not the greatest atmosphere inside -- I'm just rating strictly on pizza quality.","2010-09-10 14:53:16","Adam",32,"2010-02-06 15:00:37",3.94,0.9959,57,1
"TOGcA4k-Nc-E5QbU6dVivA","YE54kKTuqJJPNYWIKIpOEQ","bqd2xyBGUuAieMiJEXB32w",4,1,0,0,"Ok, consider, this is a mall food court. Now, this is by far the best option for food there. By far. No, it's not the best shwarma that I've had, but it's pretty good, and the meal is healthy, tasty, and reasonably priced; getting any of those three qualities is otherwise challenging around the area, let alone all three of them. So, thumbs up.","2016-08-02 19:15:00","Steve",1184,"2011-04-14 02:46:14",3.49,0.9961,67,1
"NA_sX2P-nRZJKXZZ-mvxwA","HDlMMNd3AuZ54hNt-UCcog","AmO80QLpmNLGhyv1RLw64A",1,0,0,0,"Are they trying to go for worst Subway ever? Because I can say without a second thought that this is literally the worst Subway I have ever been to, and I've been to a lot of Subways. I was at MIT this past January for their annual mystery hunt, and went out looking for food and found this Subway at about 7:30pm on a Saturday. Reasonable time to get dinner. When I showed up, there was one person in line, so I was thinking to myself ""this should go quick!"" Nope. The lone employee took about 10 minutes to put together this guy's sandwich, and he subsequently took the same amount of time to service my order. Most of his time was spent taking his sweet, precious time individually placing each pepperoni slice, each tomato slice, and each piece of cheese at a painstakingly slow pace onto the sandwich. Not to mention that they were out of stock on several ingredients, a fact about which the previous customer was visibly irritated. It was 7:30 -- prime dinner time! No excuse to be running out of ingredients. Neither was there any excuse to take 10 minutes to serve each customer.

I have nothing good to say about this establishment. It deserves a 1 star rating.","2016-04-21 02:24:07","Viktor",9,"2015-01-25 20:18:16",3,1,211,1
"nvdjMmrjmsDV0BHtN5T64w","wdDxgFoFWGN16QUohzZ1XQ","HvtGWqaCdnE8k9PEVzhXKg",1,1,1,0,"Been going there for many  years but the last 2-3 times we went the food has been pretty bad, finally the last time we went it went from bad to horrible.   Most of the table ordered shrimp with potatoes, the shrimp was over cooked tasteless and had most of the shell was still on it and took alot of effort to remove, and there was no spice at all. The potatoes were deep fried and tasted like state bland burnt potato chips, dry and hard to eat.  I asked for a steak rare, it came out well done and was lukewarm at best.  We kept saying lets give it another try but this time we all agreed this was the last time ever.","2015-06-26 17:44:42","Frank",37,"2011-09-14 18:01:54",1.41,0.9953,122,1
"LluRCb5jJRF7bj4HOGMDbw","4kmBrEevAa_EdqqpnjK2kA","o_OXgvYNSgwaYiyZBeXWsw",1,1,1,1,"Perhaps the worst cocktails I've ever had. The pisco sidecar tasted like a baby threw up in my mouth","2011-03-06 19:43:44","Gus",12,"2011-03-06 19:41:38",3.08,1,20,1
"RCO-sOc-9x1SEIETYY8_9Q","4CDE0NNlvulK_-giYGRerg","OgQgLT3TZ5zv27U9w2zQbg",4,1,0,0,"Great portions. Friendly service. The decor could be prettier, but I worry more about how pretty the food is. I am always very happy to come here.","2010-11-03 15:15:14","Laurie",36,"2009-03-10 21:40:31",4.51,0.0074,27,0
"v-_wTEnAM51Uqb3uKkScLQ","UUGoHkOlnlaro0ddCREO9w","qeALWPPjIHGaXIJYi5t7uA",4,0,0,0,"We love this place.  We were regulars when we were in college.  Keno is always on deck.  The hot pastrami sub is the bomb.  They have great pizza and try the baklava.  The gyros are cooked to perfection.","2014-06-07 03:32:26","Neil",327,"2013-07-10 20:41:12",3.67,0.9964,38,1
"joSPz3ubnSEnNk-phsPZiw","J3jsB9Gk96lP-nCALOTv5g","k2mY_ctP9EIZ8XIqNIvNBQ",3,0,0,0,"The pizza was very yummy! We came here with a big group and service was impeccable, the food was made in under 5 minutes after ordering! The Staff was very friendly! Will definitely come again!","2018-05-16 15:59:55","Angella",1,"2018-01-27 21:09:49",2,0,34,0
"6VwBCZo7m1uswVx7_deUug","amQ3yeuQviyEg_09gFMiXQ","n5Soz6FwB37rN6t7-abr6A",5,1,0,0,"First off- thanks to my fellow Yelp'ers for posting reviews.  I never would have found this little gem if it weren't for you.  
Of course, I got the super roast beef on the onion roll.  It was rare, and truly superb.   The fries- a small feeds 2-3 were just as delicious.   
Outstanding job!","2016-06-21 00:40:22","William",14,"2013-08-16 00:00:18",4.21,0.9962,54,1
"gnP9RYm43F6plEYYKiZfyA","OlZJq794cGTPfYomFo89cA","UGs6J02mK_DTxDPfrJoviw",3,0,0,3,"I used to spend a great deal of time here when I was younger. I grew up a Square away, in Central. I could usually be found here with all my friends running around, doing nothing much. 

As I matured, I then could be found here for the occasional meal, for work, or when I was enrolled at Harvard Extension School. It became a place that I would only go to for certain activities. From then on, it became a place that I didn't really want to go to all that often anymore, and now well over a decade since I used to frequent these streets on the daily, I drive through now and note the changes.","2010-10-28 11:54:29","Julia",846,"2006-09-27 04:23:53",3.25,0.0036,118,0
"Z2fYMssLLa8jwOnkyPTnnQ","FW0JK9VVNvJkxrzSUqxPCQ","kUrvoceeRb9q4WmunB_1SA",4,0,0,0,"First, let me say that mid-afternoon is the best time for this lovely little joint because that's when you get to sit in one of the two bay tables and people watch on Huron Ave while sipping a jumbo sized cappuchino. I usually go here after getting my hair cut at Huron Salon across the street. The pizza is very good but when I'm there (again, mid-afternoon) and have tried a slice it has sometimes been sitting around for awhile and is a bit stale. The sandwiches are fine, but in my book nothing special. In short, I wanted to like this place more than I did; it's a cozy neighborhood place, the folks who run it are nice (if laconic) and who doesn't like homemade Italian. I'll go there if I'm in the neighborhood, but it's not a place I'll go out of my way for.","2016-06-30 02:20:26","Roya",5,"2008-06-06 23:58:04",4.8,0,157,0
"5uLN6Y2cPxjvDcKJn_-LNw","VEAyIZVIDnHQP6Er3OB0rQ","HvtGWqaCdnE8k9PEVzhXKg",1,1,2,0,"Terrible slow and arrogant service. My friend had a huge stomach ache after their oysters, which btw arrived at the very end after all the entrees. One of the ordered dishes was not available but it took the waiter 10 minutes to come and tell us about it and then 10 more minutes to come back to take a replacing order. The food was ok, too greasy, but eatable. But again the 4 ordered dishes arrived with a difference of more than 10 minutes between each.","2016-12-29 00:26:00","Katia",3,"2016-05-07 18:38:59",2.67,0,82,0
"X9X5BcA9HPPGDmTPClcm9g","3-q_oiAOeBYgtvA02847Dw","qeALWPPjIHGaXIJYi5t7uA",5,0,0,0,"Came in after a long day traveling.  Got set up with super fast service. Excellent fish and chips, steak sandwich, and outrageous onion rings. Very nice people.","2017-10-01 02:22:50","Brian",46,"2014-03-25 00:17:36",4.18,0.9958,27,1
"2Pj1FTRRCGMSM1nSTOX3JA","PaJ0ACUACKN7yH47zqHDuA","-pu1QGWFljkTl7orQxvXWQ",5,0,0,0,"There's not much I can say about this little mom-and-pop place that other reviewers haven't said. I went with a few out-of-towners and we all really enjoyed the food we got. It's very similar to Pita Inn (if you're from the Chicago suburbs) but with a more homemade taste to it. It was actually like comfort food for me which was much needed while I was traveling. The rice and shawarma had great flavors to it and went well with the salad. I would definitely recommend this place if you are looking for a quick place to grab lunch and you work/live close by because there is absolutely no place to eat in there.","2016-04-11 01:47:04","Betty",147,"2011-08-11 15:34:40",3.72,0.0039,123,0
"q26wmKUrrYyphHLDS4xVuw","3Be42NOE1BMNXu2o8a8CpA","AmO80QLpmNLGhyv1RLw64A",1,0,0,0,"I don't think I've ever went here and had the person pay attention to what's being ordered. The process is always the same; they ask you what kind of bread, then you tell them but they suddenly look arond and it's like their brain has just reset. Then they ask you again. You tell them. Cheese? Yes, cheddar. The employee is destracted seemingly by nothing. Cheese? I just told you, cheddar.. but they are already engaged in conversation with another employee all the sudden... seriously? And assuming people don't speak your language and don't understand what you're saying (always something inappropriate)... 

They never change gloves between handling money and food. Your order is never right. If you ask for no olives, the first thing they're putting on is olives. Want light mayo? Somehow they heard rasberry vinagarette or something absurd.

This place is the worst. Avoid at all costs (that's what they seem to want so that they don't have to do anything).","2012-10-19 18:01:57","Harvey",3,"2012-10-19 17:53:47",1,0.9944,173,1
"VHlUdADR2UxdpQe9rF3UcA","lCmvpQfFpdxhbWVM59eUCg","UGs6J02mK_DTxDPfrJoviw",3,0,0,0,"hung out there almost everyday for weeks the summer of 2001. great vibe. fun and interesting people around...!","2009-02-09 08:36:23","Jocelyn",1713,"2007-05-14 18:38:59",3.44,0.0036,17,0
"64BhVeK678MvM_Con6P9fw","RzYP1_YyzDh9dESwW87BgQ","cA1dMq-Ewrwo4QUR8_O8lg",5,3,3,3,"Dude yeah right all you less-than-five-star-ers... this place rocks. 
Tanjore is such a go-to buffet joint in Harvard Square (you're only cheating yourself by ordering off of the menu). 

I will convince you using a three-pronged approach..

Prong 1: Real live indian people eat there all the time -- and they got Indian food street cred that proves me right. This ain't no taco bell trying to dish out mexican food... 

Prong B: The food was always delicious, but now they have a new and improved buffet selection! Granted they raised the price by a buck (I think to $10.95), but they added a new dessert, free chai tea, another couple of entree dishes, bought fancy new tableware and even moved the buffet line to the north side of the room instead of the south side!
...okay, fine, that last point is irrelevant. 

Prong III: Service and kindness are IRRELEVANT at a buffet. They give you extra napkins and water upon request and otherwise just stay out of your way. This is important when you're trying to eat enough food to be worth triple the buffet price (buffet etiquette rule-of-thumb). 

In conclusion, everyone else's opinions are wrong. Eat here.","2009-02-23 00:58:04","Omeed",26,"2007-03-13 19:13:16",3.04,1,208,1
"ry25JsIQ_1RCSjPm8Nk10g","HFBIS2L6Z-qjXGBseH7wog","HvtGWqaCdnE8k9PEVzhXKg",5,0,0,0,"Loved the salada mista, Presunto c/ queijo fresco, and Paelha á Marinheiro. Nice atmosphere, friendly staff. Lots of food for the price.","2015-09-23 14:24:32","Linda",105,"2013-08-05 14:31:43",4.46,0.0024,22,0
"6URODGSbmkcvkZGH0TH12w","tpjZkjtPVjowW_EGlOO1lQ","kUrvoceeRb9q4WmunB_1SA",5,2,0,0,"My friend and I were visiting from California and taking a self guided tour when we realized that we needed something to eat. We were really hot and tired... Yelp to the rescue! We found this restaurant and we were so happy! The food was amazing and they also serve cold drinks (boylan soda was unique to us, and delicious). Prices are reasonable but please note its cash only. Highly recommended!","2010-08-11 02:52:53","Adrianna",60,"2009-07-02 04:26:26",4.15,4e-04,71,0
"kvA8sDZEOjOja-puHm1lGQ","C3J4wYxfd-W5ltcQ3JhhTw","84-VYasaVm6zCDw3T_LfDg",3,0,0,0,"Decent thai in Harvard, but not my go-to. tends to be a little on the greasy side, and tends to have less flavor than other thai places.","2017-05-12 23:57:09","Abigail",54,"2009-08-24 20:15:26",4,0.0018,28,0
"4kVaquVLrMUnbDH6RD06GQ","FBs4rJd-mAj5HV2IiOM_NQ","o_OXgvYNSgwaYiyZBeXWsw",3,1,0,1,"I came here with a couple friends this past Sunday night for a relaxing end of the weekend, ''goodbye you're going back to New Jersey/ Cape Cod"" dinner. 

We walked in around 6 and there were only a couple other parties in the restaurant. I liked the vibe, classy but also casual and simple. Nice.  I was impressed with the cocktail list, but resisted the urge to get one and instead went with a beer ( I believe it was a Mayflower Porter). They only had a couple beers on tap, but the ones they did have were pretty unique, so points for that!

We were all in a seafood mood, so my 2 friends ordered fish and I got the lobster capellini. Everything was pretty good, but I wasn't blown away. Also, my dish was so small! My friends both got more food than me, which was puzzling. I mean I know I got lobster, but c'mon! I left feeling not as full as I should have  been, especially for the price. 

Service was slow, but it seemed like there was only one waitress in the place. Overall, West Side Lounge was pretty good, the only reason I'd return is to try a cocktail off their extensive and interesting list.","2010-03-11 00:26:23","Renee",144,"2009-12-29 16:19:26",3.92,0.0083,212,0
"i8_ZQKOgtTRIo9YuCjeW5Q","wCtf5_zG8EpWiBp_Oi7P0g","ECbqZjGkhPpW258lImXZ3A",4,4,3,5,"Who ever would have thought that cantaloupe, prosciutto, blue cheese galore, over spinach with a citrus vinaigrette would work????? 

Well, Trata did. And boy were they right! Every bit Matt J. and I took of this salad took us instantly to salad heaven. It was just one of those things that sounded kind of weird on the menu, we were bold enough to order it, and now I think I may just make this salad once a month at home, because I just could not get enough of it! I was actually almost sad that I had agreed to split it with Matt ha

After that we got their lobster ravioli paired with perfectly seared scallops, a white wine cream sauce, peas, and tons of freshly shaved parmesan. Mmmmmm. Taking a piece of one of those scallops and dragging it through that sauce so that you don't waste one single little drop just tasted so so good. And the ravioli's were pretty much perfect too!. It all just went so well together, and even the peas added a nice extra contrast of consistency to that dish. Man, we were just so so happy with this dinner choice.

Best of all we pretty much got the most expensive salad and the most expensive entree on the menu, and a beer and a glass of wine, all for $50. And when the food is that good, and you just feel so comfy sitting in this cozy bar restaurant, that means I will definitely be back. Until then....I better figure out how to make that salad!!!","2011-04-18 13:11:41","Sarah",1695,"2008-04-05 19:58:56",3.52,0.0029,265,0
"m0xAtIMcccP_Ds9-dG149w","PWdkq1pDi9oVAhrdLy--JA","UGs6J02mK_DTxDPfrJoviw",2,0,0,0,"This place can feel magical. There is something wonderful about the combination of youthful intelligence and energy, and the host of eclectic and sometimes charming stores. This is marred by the distressing sight of large numbers of people, sometimes families, living on the streets and begging to support themselves. It's a harsh reminder of the inequality in our society.","2016-05-19 02:46:58","Piper",25,"2014-04-23 17:21:16",3.64,0.0054,60,0
"i9lRrOb4ti8A6VlRRyRBQQ","YKOhgKuMsUzbLzC3wlJeRg","o_OXgvYNSgwaYiyZBeXWsw",4,0,0,0,"I'm a huge fan of this joint! So many tasty tasty drinks and the food i've gotten was mad good yo! I got the asian chicken bite things off the late-night menu, so get those. I also really like the atmosphere, it was great for the group of friends i was with.  We could hear one another talk and the other patrons were a good crowd.

The staff there is also pretty nice and welcoming.  They let my friends and I switch to a larger table as more people showed up and were quick to bring out our drinks and ask us if we needed more.  The one down side was the guy forgot my friends deviled eggs, but it wasn't on the bill so it wasn't a huge issue.  Also, they took awhile to get us our check. Oh! So when we got there it was before the late night menu came out and I asked if i could the chicken bites a bit early, he said they couldn't, BUT he remembered how much i wanted them so as soon as the menu came out he came over and asked if i still wanted them, and of course i did!","2009-12-29 04:57:46","Scott",14,"2009-12-23 02:05:58",3.79,0.9964,207,1
"Xwr2f43rHVwhBiHn-rOcHw","uKtpvZIBvthTFFntso1eAQ","UGs6J02mK_DTxDPfrJoviw",3,2,0,0,"There are a ton of great shops and restaurants around, but this place can be WAY too crowded. Never EVER try driving around here. Definitely take the T and just walk around. Unfortunately, even still there is a ton of pedestrian traffic as well, but it's marginally better.","2011-02-06 02:18:35","Kathy",637,"2010-01-05 05:45:28",3.68,0.0021,49,0
"gRtQvRuR5bmyYQzFuD5mOg","Op8BuJKN5c2ssISVFFL22Q","AmO80QLpmNLGhyv1RLw64A",1,2,0,0,"Worst Subway in the country. I came from California, where the Subways are plentiful, the vegetable are fresh, the bread is fluffy, and the avocados are cheap. Seriously, I loved Subway in California. The one in the MIT student center is literally the worst sandwich place I have ever been to. They don't have as good of a selection as most, the bread sucks, the meat's disgusting, they don't fold the meat or put enough vegetables on. They also don't understand English. I understand people with accents that have a slightly harder time understanding your order, but some of these people don't even know what mustard is. You need a basic vocabulary of the food items you're selling to work at a restaurant, no matter how shitty it is. Furthermore, they are complete assholes.","2012-09-08 19:48:24","Ben",1,"2011-02-25 20:36:46",1,0.996,140,1
"wsesazodF4yfynNc7ax8QA","18_VH6czoovFlLBHm-4gAw","84-VYasaVm6zCDw3T_LfDg",5,3,0,1,"It really upsets me that this place only has 3 stars. Let me tell you that I am obsessed with Thai food; I've tried nearly every Thai restaurant on both the west coast and east coast, and I think that this is my favorite one. The spices are incredible, the tofu is cooked to perfection with a crisp outside and chewy inside, and the noodles are flavorful. 

I would eat here every single day if I didn't have a dining hall plan. Try any (or all) of the noodle dishes with tofu!","2013-01-17 00:59:22","Kavya",81,"2013-01-16 19:37:20",3.84,0.0054,93,0
"XIWoKXQ8xWYNUOrvAXFRdA","w_7VA5j2Pcw7-m4fxmzoQw","n5Soz6FwB37rN6t7-abr6A",5,2,1,3,"OK, I've been up and down the North Shore looking for the ultimate beef sandwich from Beverly to Lynn, Revere to Melrose and I was elated to have one of the BEST roast beef sandwiches I've had right in  my own backyard. The beef was as warm and tender as anything I've had outside of Nicks' Famous in Beverly. I also got a decent if not memorable slice of pizza. I noted that they have pizza specials every day after 3:30 that were ridiculously cheap but go for the roast beef. It was quiet when I was there but the staff was super efficient and friendly. I'll be back to try the fries next time!!","2009-02-18 04:01:01","Rich",148,"2008-11-20 16:22:17",4,1,118,1
"Pl79xG2_bg8JnPZST7BjXw","GHeeyPL3k_hvFfgLMdRNcw","WFq2lgglSCBETcfoedvbzA",1,3,0,2,"We were here for the barcade in the back. The two bouncers working in the front were extremely rude. When checking ids, they told my male friend that he looked drunk and asked if he could jerk off in a straight line while looking into their eyes. Like WTF.

Extremely unprofessional. I would suggest for the business to replace these two immediately before they make a complete fool of the business.

Never coming back.","2018-08-25 03:37:20","Cindy",28,"2013-08-09 22:01:20",3.76,0.0028,74,0
"57SrM29yEb2LuMMqt6aW1Q","y255GtSJd872WmLZcIy9qQ","o_OXgvYNSgwaYiyZBeXWsw",5,0,0,0,"Great place for a late night dinner or weekend brunch. Service is excellent, ambience is chill. Order the fried plantain chips with guacamole, or the homemade doughnuts with fresh raspberry jam.","2015-10-06 00:30:16","Colleen",20,"2013-03-29 00:59:00",4.15,0.002,31,0
